movieId,title,genres,year,title_clean,tag,year_str,related
269,My Crazy Life (Mi vida loca) (1993),Drama,1993.0,my crazy life (mi vida loca),,1993.0,drama my crazy life mi vida loca
270,Love Affair (1994),Drama|Romance,1994.0,love affair,,1994.0,drama romance love affair
271,Losing Isaiah (1995),Drama,1995.0,losing isaiah,,1995.0,drama losing isaiah
272,"Madness of King George, The (1994)",Comedy|Drama,1994.0,"madness of king george, the",England mental illness,1994.0,comedy drama madness of king george the england mental illness
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994.0,mary shelley's frankenstein (frankenstein),gothic,1994.0,drama horror scifi mary shelleys frankenstein frankenstein gothic
274,Man of the House (1995),Comedy,1995.0,man of the house,,1995.0,comedy man of the house
275,Mixed Nuts (1994),Comedy,1994.0,mixed nuts,,1994.0,comedy mixed nuts
276,Milk Money (1994),Comedy|Romance,1994.0,milk money,,1994.0,comedy romance milk money
277,Miracle on 34th Street (1994),Drama,1994.0,miracle on 34th street,Christmas,1994.0,drama miracle on th street christmas
278,Miami Rhapsody (1995),Comedy,1995.0,miami rhapsody,,1995.0,comedy miami rhapsody
279,My Family (1995),Drama,1995.0,my family,In Netflix queue,1995.0,drama my family in netflix queue
280,Murder in the First (1995),Drama|Thriller,1995.0,murder in the first,prison,1995.0,drama thriller murder in the first prison
281,Nobody's Fool (1994),Comedy|Drama|Romance,1994.0,nobody's fool,,1994.0,comedy drama romance nobodys fool
282,Nell (1994),Drama,1994.0,nell,disability twins,1994.0,drama nell disability twins
283,New Jersey Drive (1995),Crime|Drama,1995.0,new jersey drive,,1995.0,crime drama new jersey drive
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,1993.0,new york cop (nyû yôku no koppu),,1993.0,action crime new york cop ny yku no koppu
285,Beyond Bedlam (1993),Drama|Horror,1993.0,beyond bedlam,,1993.0,drama horror beyond bedlam
287,Nina Takes a Lover (1994),Comedy|Romance,1994.0,nina takes a lover,,1994.0,comedy romance nina takes a lover
288,Natural Born Killers (1994),Action|Crime|Thriller,1994.0,natural born killers,brutality controversial dark comedy psychedelic satire stylized,1994.0,action crime thriller natural born killers brutality controversial dark comedy psychedelic satire stylized
289,Only You (1994),Comedy|Romance,1994.0,only you,,1994.0,comedy romance only you
290,Once Were Warriors (1994),Crime|Drama,1994.0,once were warriors,In Netflix queue,1994.0,crime drama once were warriors in netflix queue
291,Poison Ivy II (1996),Drama|Thriller,1996.0,poison ivy ii,,1996.0,drama thriller poison ivy ii
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995.0,outbreak,,1995.0,action drama scifi thriller outbreak
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994.0,léon: the professional (a.k.a. the professional) (léon),assassin Jean Reno hit men Action assassin assassination assassins awkward romance corruption crime disturbing drama French friendship Gary Oldman great acting Guns hit men hitman humorous imdb top 250 Jean Reno Lolita theme loneliness love story Luc Besson Natalie Portman organized crime police police corruption quirky sniper tense touching unique,1994.0,action crime drama thriller lon the professional aka the professional lon assassin jean reno hit men action assassin assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hit men hitman humorous imdb top  jean reno lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique
294,"Perez Family, The (1995)",Comedy|Romance,1995.0,"perez family, the",,1995.0,comedy romance perez family the
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,1995.0,"pyromaniac's love story, a",,1995.0,comedy romance pyromaniacs love story a
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994.0,pulp fiction,good dialogue great soundtrack non-linear cult film drugs Quentin Tarantino Tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric AWESOME bad ass bad language bad-ass bible biblical references big boys with guns big name actors Black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns Harvey Keitel heroin Highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony John Travolta killer-as-protagonist los angeles Mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order Palme d'Or parody philosophical pop culture references psychological pulp Quentin Tarantino quirky Quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro Roger Avary royal with cheese Samuel L. Jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter Steve Buscemi storytelling stylish stylized suspense Tarantino thought-provoking thriller travolta twist ending Uma Thurman unique unpredictable unusual very funny violence violent witty,1994.0,comedy crime drama thriller pulp fiction good dialogue great soundtrack nonlinear cult film drugs quentin tarantino tarantino hit men s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language badass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs  music ensemble cast entertaining entirely dialogue episodic exciting fast paced fastpaced film noir filmnoir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns harvey keitel heroin highly quotable hit men hitman homosexuality humour iconic imdb top  innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killerasprotagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neonoir noir nonlinear nonlinear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme dor parody philosophical pop culture references psychological pulp quentin tarantino quirky quotable rdisturbing violent content including rape rdisturbing violent images rgraphic sexuality rsome violence rstrong bloody violence rstrong language rsustained strong stylized violence rviolence random rape retro roger avary royal with cheese samuel l jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense tarantino thoughtprovoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty
298,Pushing Hands (Tui shou) (1992),Drama,1992.0,pushing hands (tui shou),,1992.0,drama pushing hands tui shou
299,Priest (1994),Drama,1994.0,priest,,1994.0,drama priest
300,Quiz Show (1994),Drama,1994.0,quiz show,TV,1994.0,drama quiz show tv
301,Picture Bride (Bijo photo) (1994),Drama|Romance,1994.0,picture bride (bijo photo),,1994.0,drama romance picture bride bijo photo
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,1994.0,"queen margot (reine margot, la)",,1994.0,drama romance queen margot reine margot la
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,1995.0,"quick and the dead, the",,1995.0,action thriller western quick and the dead the
304,Roommates (1995),Comedy|Drama,1995.0,roommates,,1995.0,comedy drama roommates
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,1994.0,ready to wear (pret-a-porter),,1994.0,comedy ready to wear pretaporter
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994.0,three colors: red (trois couleurs: rouge),,1994.0,drama three colors red trois couleurs rouge
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1993.0,three colors: blue (trois couleurs: bleu),Death,1993.0,drama three colors blue trois couleurs bleu death
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,1994.0,three colors: white (trzy kolory: bialy),marriage cynical,1994.0,comedy drama three colors white trzy kolory bialy marriage cynical
310,Rent-a-Kid (1995),Comedy,1995.0,rent-a-kid,,1995.0,comedy rentakid
311,Relative Fear (1994),Horror|Thriller,1994.0,relative fear,,1994.0,horror thriller relative fear
312,Stuart Saves His Family (1995),Comedy,1995.0,stuart saves his family,,1995.0,comedy stuart saves his family
313,"Swan Princess, The (1994)",Animation|Children,1994.0,"swan princess, the",,1994.0,animation children swan princess the
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1994.0,"secret of roan inish, the",,1994.0,children drama fantasy mystery secret of roan inish the
315,"Specialist, The (1994)",Action|Drama|Thriller,1994.0,"specialist, the",,1994.0,action drama thriller specialist the
316,Stargate (1994),Action|Adventure|Sci-Fi,1994.0,stargate,time travel,1994.0,action adventure scifi stargate time travel
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,1994.0,"santa clause, the",Christmas,1994.0,comedy drama fantasy santa clause the christmas
318,"Shawshank Redemption, The (1994)",Crime|Drama,1994.0,"shawshank redemption, the",prison Stephen King wrongful imprisonment Morgan Freeman,1994.0,crime drama shawshank redemption the prison stephen king wrongful imprisonment morgan freeman
319,Shallow Grave (1994),Comedy|Drama|Thriller,1994.0,shallow grave,,1994.0,comedy drama thriller shallow grave
320,Suture (1993),Film-Noir|Thriller,1993.0,suture,,1993.0,filmnoir thriller suture
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,1993.0,strawberry and chocolate (fresa y chocolate),,1993.0,drama strawberry and chocolate fresa y chocolate
322,Swimming with Sharks (1995),Comedy|Drama,1995.0,swimming with sharks,,1995.0,comedy drama swimming with sharks
324,"Sum of Us, The (1994)",Comedy|Drama,1994.0,"sum of us, the",,1994.0,comedy drama sum of us the
325,National Lampoon's Senior Trip (1995),Comedy,1995.0,national lampoon's senior trip,,1995.0,comedy national lampoons senior trip
326,To Live (Huozhe) (1994),Drama,1994.0,to live (huozhe),In Netflix queue,1994.0,drama to live huozhe in netflix queue
327,Tank Girl (1995),Action|Comedy|Sci-Fi,1995.0,tank girl,,1995.0,action comedy scifi tank girl
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,1995.0,tales from the crypt presents: demon knight,,1995.0,horror thriller tales from the crypt presents demon knight
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,1994.0,star trek: generations,Enterprise,1994.0,adventure drama scifi star trek generations enterprise
330,Tales from the Hood (1995),Action|Crime|Horror,1995.0,tales from the hood,,1995.0,action crime horror tales from the hood
331,Tom & Viv (1994),Drama,1994.0,tom & viv,,1994.0,drama tom  viv
332,Village of the Damned (1995),Horror|Sci-Fi,1995.0,village of the damned,,1995.0,horror scifi village of the damned
333,Tommy Boy (1995),Comedy,1995.0,tommy boy,,1995.0,comedy tommy boy
334,Vanya on 42nd Street (1994),Drama,1994.0,vanya on 42nd street,,1994.0,drama vanya on nd street
335,Underneath (1995),Mystery|Thriller,1995.0,underneath,,1995.0,mystery thriller underneath
336,"Walking Dead, The (1995)",Drama|War,1995.0,"walking dead, the",,1995.0,drama war walking dead the
337,What's Eating Gilbert Grape (1993),Drama,1993.0,what's eating gilbert grape,mental illness,1993.0,drama whats eating gilbert grape mental illness
338,Virtuosity (1995),Action|Sci-Fi|Thriller,1995.0,virtuosity,serial killer,1995.0,action scifi thriller virtuosity serial killer
339,While You Were Sleeping (1995),Comedy|Romance,1995.0,while you were sleeping,coma,1995.0,comedy romance while you were sleeping coma
340,"War, The (1994)",Adventure|Drama|War,1994.0,"war, the",,1994.0,adventure drama war war the
341,Double Happiness (1994),Drama,1994.0,double happiness,,1994.0,drama double happiness
342,Muriel's Wedding (1994),Comedy,1994.0,muriel's wedding,Australia weddings,1994.0,comedy muriels wedding australia weddings
343,"Baby-Sitters Club, The (1995)",Children,1995.0,"baby-sitters club, the",,1995.0,children babysitters club the
344,Ace Ventura: Pet Detective (1994),Comedy,1994.0,ace ventura: pet detective,,1994.0,comedy ace ventura pet detective
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,1994.0,"adventures of priscilla, queen of the desert, the",cross dressing men in drag remade,1994.0,comedy drama adventures of priscilla queen of the desert the cross dressing men in drag remade
346,Backbeat (1993),Drama|Musical,1993.0,backbeat,,1993.0,drama musical backbeat
347,Bitter Moon (1992),Drama|Film-Noir|Romance,1992.0,bitter moon,,1992.0,drama filmnoir romance bitter moon
348,Bullets Over Broadway (1994),Comedy,1994.0,bullets over broadway,,1994.0,comedy bullets over broadway
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994.0,clear and present danger,Tom Clancy,1994.0,action crime drama thriller clear and present danger tom clancy
350,"Client, The (1994)",Drama|Mystery|Thriller,1994.0,"client, the",John Grisham,1994.0,drama mystery thriller client the john grisham
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,1994.0,"corrina, corrina",interracial romance,1994.0,comedy drama romance corrina corrina interracial romance
352,Crooklyn (1994),Comedy|Drama,1994.0,crooklyn,,1994.0,comedy drama crooklyn
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994.0,"crow, the",,1994.0,action crime fantasy thriller crow the
354,Cobb (1994),Drama,1994.0,cobb,,1994.0,drama cobb
355,"Flintstones, The (1994)",Children|Comedy|Fantasy,1994.0,"flintstones, the",,1994.0,children comedy fantasy flintstones the
356,Forrest Gump (1994),Comedy|Drama|Romance|War,1994.0,forrest gump,shrimp Vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching,1994.0,comedy drama romance war forrest gump shrimp vietnam bubba gump shrimp lieutenant dan stupid is as stupid does bittersweet emotional heartwarming touching
357,Four Weddings and a Funeral (1994),Comedy|Romance,1994.0,four weddings and a funeral,wedding,1994.0,comedy romance four weddings and a funeral wedding
